source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
L23H6,L24H6,0.9181655112221915,0.28292495684350943,0.28292495684350943,0.9181655112221915,-0.6352405543786821,-0.5288865171011696
L17H8,MLP19,0.2424393414367111,0.26902223887601734,0.2424393414367111,0.26902223887601734,0.026582897439306252,0.051974377866373433
MLP16,L21H12,0.22031275886672516,0.25111109950475796,0.22031275886672516,0.25111109950475796,0.0307983406380328,0.06533046660901841
L16H8,MLP17,0.20287632368667685,0.6098930192547963,0.20287632368667685,0.6098930192547963,0.4070166955681195,0.5007776180325596
L21H12,L24H6,0.6586688198752297,0.20031626569666694,0.20031626569666694,0.6586688198752297,-0.4583525541785628,-0.5335978026596352
MLP17,L20H5,0.18894770438131644,0.4055796262409776,0.18894770438131644,0.4055796262409776,0.21663192185966115,0.36437672534400006
MLP11,MLP16,0.24839308111935127,0.18265550418997853,0.18265550418997853,0.24839308111935127,-0.06573757692937274,-0.15250618879121952
MLP12,MLP16,0.18056772513464933,0.25363516674202663,0.18056772513464933,0.25363516674202663,0.0730674416073773,0.16827949093469005
L16H4,MLP17,0.17823767402403098,0.4113800923525468,0.17823767402403098,0.4113800923525468,0.23314241832851582,0.3954128108473789
Input Embed,L2H14,0.4585891482342316,0.17696483837184993,0.17696483837184993,0.4585891482342316,-0.2816243098623816,-0.44311626674908
MLP17,L18H14,0.2648512666400386,0.1724349798046261,0.1724349798046261,0.2648512666400386,-0.0924162868354125,-0.2113404836918581
MLP16,L17H2,0.1579950665520813,0.30009418483057904,0.1579950665520813,0.30009418483057904,0.14209911827849775,0.31019963434985
MLP17,MLP18,0.15245062919533578,0.17354889388314088,0.15245062919533578,0.17354889388314088,0.021098264687805096,0.06471869801700963
L13H9,MLP16,0.15261594984134322,0.14109622278105435,0.14109622278105435,0.15261594984134322,-0.011519727060288865,-0.03922114278558984
MLP16,L20H5,0.1630991971589887,0.13863993251934978,0.13863993251934978,0.1630991971589887,-0.024459264639638933,-0.08106096370634172
